probability p,quantile(p)
0.5221,0.055424849
0.52211,0.055449953
0.52212,0.055475058
0.52213,0.055500163
0.52214,0.055525268
0.52215,0.055550373
0.52216,0.055575478
0.52217,0.055600583
0.52218,0.055625688
0.52219,0.055650793
0.5222,0.055675898
0.52221,0.055701004
0.52222,0.055726109
0.52223,0.055751214
0.52224,0.055776319
0.52225,0.055801425
0.52226,0.05582653
0.52227,0.055851635
0.52228,0.055876741
0.52229,0.055901846
0.5223,0.055926952
0.52231,0.055952057
0.52232,0.055977163
0.52233,0.056002268
0.52234,0.056027374
0.52235,0.05605248
0.52236,0.056077586
0.52237,0.056102691
0.52238,0.056127797
0.52239,0.056152903
0.5224,0.056178009
0.52241,0.056203115
0.52242,0.056228221
0.52243,0.056253326
0.52244,0.056278432
0.52245,0.056303538
0.52246,0.056328645
0.52247,0.056353751
0.52248,0.056378857
0.52249,0.056403963
0.5225,0.056429069
0.52251,0.056454175
0.52252,0.056479282
0.52253,0.056504388
0.52254,0.056529494
0.52255,0.056554601
0.52256,0.056579707
0.52257,0.056604814
0.52258,0.05662992
0.52259,0.056655027
0.5226,0.056680133
0.52261,0.05670524
0.52262,0.056730346
0.52263,0.056755453
0.52264,0.05678056
0.52265,0.056805667
0.52266,0.056830773
0.52267,0.05685588
0.52268,0.056880987
0.52269,0.056906094
0.5227,0.056931201
0.52271,0.056956308
0.52272,0.056981415
0.52273,0.057006522
0.52274,0.057031629
0.52275,0.057056736
0.52276,0.057081843
0.52277,0.05710695
0.52278,0.057132057
0.52279,0.057157165
0.5228,0.057182272
0.52281,0.057207379
0.52282,0.057232487
0.52283,0.057257594
0.52284,0.057282701
0.52285,0.057307809
0.52286,0.057332916
0.52287,0.057358024
0.52288,0.057383131
0.52289,0.057408239
0.5229,0.057433347
0.52291,0.057458454
0.52292,0.057483562
0.52293,0.05750867
0.52294,0.057533778
0.52295,0.057558885
0.52296,0.057583993
0.52297,0.057609101
0.52298,0.057634209
0.52299,0.057659317
0.523,0.057684425
0.52301,0.057709533
0.52302,0.057734641
0.52303,0.057759749
0.52304,0.057784857
0.52305,0.057809966
0.52306,0.057835074
0.52307,0.057860182
0.52308,0.05788529
0.52309,0.057910399
0.5231,0.057935507
0.52311,0.057960616
0.52312,0.057985724
0.52313,0.058010832
0.52314,0.058035941
0.52315,0.05806105
0.52316,0.058086158
0.52317,0.058111267
0.52318,0.058136375
0.52319,0.058161484
0.5232,0.058186593
0.52321,0.058211702
0.52322,0.05823681
0.52323,0.058261919
0.52324,0.058287028
0.52325,0.058312137
0.52326,0.058337246
0.52327,0.058362355
0.52328,0.058387464
0.52329,0.058412573
0.5233,0.058437682
0.52331,0.058462791
0.52332,0.0584879
0.52333,0.05851301
0.52334,0.058538119
0.52335,0.058563228
0.52336,0.058588338
0.52337,0.058613447
0.52338,0.058638556
0.52339,0.058663666
0.5234,0.058688775
0.52341,0.058713885
0.52342,0.058738994
0.52343,0.058764104
0.52344,0.058789213
0.52345,0.058814323
0.52346,0.058839433
0.52347,0.058864543
0.52348,0.058889652
0.52349,0.058914762
0.5235,0.058939872
0.52351,0.058964982
0.52352,0.058990092
0.52353,0.059015202
0.52354,0.059040312
0.52355,0.059065422
0.52356,0.059090532
0.52357,0.059115642
0.52358,0.059140752
0.52359,0.059165862
0.5236,0.059190972
0.52361,0.059216083
0.52362,0.059241193
0.52363,0.059266303
0.52364,0.059291414
0.52365,0.059316524
0.52366,0.059341634
0.52367,0.059366745
0.52368,0.059391855
0.52369,0.059416966
0.5237,0.059442077
0.52371,0.059467187
0.52372,0.059492298
0.52373,0.059517409
0.52374,0.059542519
0.52375,0.05956763
0.52376,0.059592741
0.52377,0.059617852
0.52378,0.059642963
0.52379,0.059668074
0.5238,0.059693185
0.52381,0.059718296
0.52382,0.059743407
0.52383,0.059768518
0.52384,0.059793629
0.52385,0.05981874
0.52386,0.059843851
0.52387,0.059868962
0.52388,0.059894074
0.52389,0.059919185
0.5239,0.059944296
0.52391,0.059969408
0.52392,0.059994519
0.52393,0.06001963
0.52394,0.060044742
0.52395,0.060069854
0.52396,0.060094965
0.52397,0.060120077
0.52398,0.060145188
0.52399,0.0601703
0.524,0.060195412
0.52401,0.060220523
0.52402,0.060245635
0.52403,0.060270747
0.52404,0.060295859
0.52405,0.060320971
0.52406,0.060346083
0.52407,0.060371195
0.52408,0.060396307
0.52409,0.060421419
0.5241,0.060446531
0.52411,0.060471643
0.52412,0.060496755
0.52413,0.060521868
0.52414,0.06054698
0.52415,0.060572092
0.52416,0.060597204
0.52417,0.060622317
0.52418,0.060647429
0.52419,0.060672542
0.5242,0.060697654
0.52421,0.060722767
0.52422,0.060747879
0.52423,0.060772992
0.52424,0.060798104
0.52425,0.060823217
0.52426,0.06084833
0.52427,0.060873443
0.52428,0.060898555
0.52429,0.060923668
0.5243,0.060948781
0.52431,0.060973894
0.52432,0.060999007
0.52433,0.06102412
0.52434,0.061049233
0.52435,0.061074346
0.52436,0.061099459
0.52437,0.061124572
0.52438,0.061149685
0.52439,0.061174799
0.5244,0.061199912
0.52441,0.061225025
0.52442,0.061250138
0.52443,0.061275252
0.52444,0.061300365
0.52445,0.061325479
0.52446,0.061350592
0.52447,0.061375706
0.52448,0.061400819
0.52449,0.061425933
0.5245,0.061451046
0.52451,0.06147616
0.52452,0.061501274
0.52453,0.061526388
0.52454,0.061551501
0.52455,0.061576615
0.52456,0.061601729
0.52457,0.061626843
0.52458,0.061651957
0.52459,0.061677071
0.5246,0.061702185
0.52461,0.061727299
0.52462,0.061752413
0.52463,0.061777527
0.52464,0.061802641
0.52465,0.061827756
0.52466,0.06185287
0.52467,0.061877984
0.52468,0.061903098
0.52469,0.061928213
0.5247,0.061953327
0.52471,0.061978442
0.52472,0.062003556
0.52473,0.062028671
0.52474,0.062053785
0.52475,0.0620789
0.52476,0.062104015
0.52477,0.062129129
0.52478,0.062154244
0.52479,0.062179359
0.5248,0.062204474
0.52481,0.062229588
0.52482,0.062254703
0.52483,0.062279818
0.52484,0.062304933
0.52485,0.062330048
0.52486,0.062355163
0.52487,0.062380278
0.52488,0.062405393
0.52489,0.062430509
0.5249,0.062455624
0.52491,0.062480739
0.52492,0.062505854
0.52493,0.06253097
0.52494,0.062556085
0.52495,0.0625812
0.52496,0.062606316
0.52497,0.062631431
0.52498,0.062656547
0.52499,0.062681662
0.525,0.062706778
0.52501,0.062731894
0.52502,0.062757009
0.52503,0.062782125
0.52504,0.062807241
0.52505,0.062832357
0.52506,0.062857472
0.52507,0.062882588
0.52508,0.062907704
0.52509,0.06293282
0.5251,0.062957936
0.52511,0.062983052
0.52512,0.063008168
0.52513,0.063033284
0.52514,0.0630584
0.52515,0.063083517
0.52516,0.063108633
0.52517,0.063133749
0.52518,0.063158865
0.52519,0.063183982
0.5252,0.063209098
0.52521,0.063234215
0.52522,0.063259331
0.52523,0.063284448
0.52524,0.063309564
0.52525,0.063334681
0.52526,0.063359797
0.52527,0.063384914
0.52528,0.063410031
0.52529,0.063435147
0.5253,0.063460264
0.52531,0.063485381
0.52532,0.063510498
0.52533,0.063535615
0.52534,0.063560732
0.52535,0.063585849
0.52536,0.063610966
0.52537,0.063636083
0.52538,0.0636612
0.52539,0.063686317
0.5254,0.063711434
0.52541,0.063736552
0.52542,0.063761669
0.52543,0.063786786
0.52544,0.063811903
0.52545,0.063837021
0.52546,0.063862138
0.52547,0.063887256
0.52548,0.063912373
0.52549,0.063937491
0.5255,0.063962608
0.52551,0.063987726
0.52552,0.064012844
0.52553,0.064037961
0.52554,0.064063079
0.52555,0.064088197
0.52556,0.064113315
0.52557,0.064138433
0.52558,0.064163551
0.52559,0.064188669
0.5256,0.064213787
0.52561,0.064238905
0.52562,0.064264023
0.52563,0.064289141
0.52564,0.064314259
0.52565,0.064339377
0.52566,0.064364495
0.52567,0.064389614
0.52568,0.064414732
0.52569,0.06443985
0.5257,0.064464969
0.52571,0.064490087
0.52572,0.064515206
0.52573,0.064540324
0.52574,0.064565443
0.52575,0.064590561
0.52576,0.06461568
0.52577,0.064640799
0.52578,0.064665917
0.52579,0.064691036
0.5258,0.064716155
0.52581,0.064741274
0.52582,0.064766393
0.52583,0.064791512
0.52584,0.064816631
0.52585,0.06484175
0.52586,0.064866869
0.52587,0.064891988
0.52588,0.064917107
0.52589,0.064942226
0.5259,0.064967345
0.52591,0.064992465
0.52592,0.065017584
0.52593,0.065042703
0.52594,0.065067823
0.52595,0.065092942
0.52596,0.065118061
0.52597,0.065143181
0.52598,0.0651683
0.52599,0.06519342
0.526,0.06521854
0.52601,0.065243659
0.52602,0.065268779
0.52603,0.065293899
0.52604,0.065319019
0.52605,0.065344138
0.52606,0.065369258
0.52607,0.065394378
0.52608,0.065419498
0.52609,0.065444618
0.5261,0.065469738
0.52611,0.065494858
0.52612,0.065519978
0.52613,0.065545099
0.52614,0.065570219
0.52615,0.065595339
0.52616,0.065620459
0.52617,0.06564558
0.52618,0.0656707
0.52619,0.06569582
0.5262,0.065720941
0.52621,0.065746061
0.52622,0.065771182
0.52623,0.065796303
0.52624,0.065821423
0.52625,0.065846544
0.52626,0.065871665
0.52627,0.065896785
0.52628,0.065921906
0.52629,0.065947027
0.5263,0.065972148
0.52631,0.065997269
0.52632,0.06602239
0.52633,0.066047511
0.52634,0.066072632
0.52635,0.066097753
0.52636,0.066122874
0.52637,0.066147995
0.52638,0.066173116
0.52639,0.066198237
0.5264,0.066223359
0.52641,0.06624848
0.52642,0.066273601
0.52643,0.066298723
0.52644,0.066323844
0.52645,0.066348966
0.52646,0.066374087
0.52647,0.066399209
0.52648,0.066424331
0.52649,0.066449452
0.5265,0.066474574
0.52651,0.066499696
0.52652,0.066524817
0.52653,0.066549939
0.52654,0.066575061
0.52655,0.066600183
0.52656,0.066625305
0.52657,0.066650427
0.52658,0.066675549
0.52659,0.066700671
0.5266,0.066725793
0.52661,0.066750915
0.52662,0.066776038
0.52663,0.06680116
0.52664,0.066826282
0.52665,0.066851405
0.52666,0.066876527
0.52667,0.066901649
0.52668,0.066926772
0.52669,0.066951894
0.5267,0.066977017
0.52671,0.067002139
0.52672,0.067027262
0.52673,0.067052385
0.52674,0.067077507
0.52675,0.06710263
0.52676,0.067127753
0.52677,0.067152876
0.52678,0.067177999
0.52679,0.067203122
0.5268,0.067228245
0.52681,0.067253368
0.52682,0.067278491
0.52683,0.067303614
0.52684,0.067328737
0.52685,0.06735386
0.52686,0.067378983
0.52687,0.067404107
0.52688,0.06742923
0.52689,0.067454353
0.5269,0.067479477
0.52691,0.0675046
0.52692,0.067529724
0.52693,0.067554847
0.52694,0.067579971
0.52695,0.067605094
0.52696,0.067630218
0.52697,0.067655342
0.52698,0.067680465
0.52699,0.067705589
0.527,0.067730713
0.52701,0.067755837
0.52702,0.067780961
0.52703,0.067806085
0.52704,0.067831209
0.52705,0.067856333
0.52706,0.067881457
0.52707,0.067906581
0.52708,0.067931705
0.52709,0.067956829
0.5271,0.067981954
0.52711,0.068007078
0.52712,0.068032202
0.52713,0.068057327
0.52714,0.068082451
0.52715,0.068107575
0.52716,0.0681327
0.52717,0.068157825
0.52718,0.068182949
0.52719,0.068208074
0.5272,0.068233198
0.52721,0.068258323
0.52722,0.068283448
0.52723,0.068308573
0.52724,0.068333698
0.52725,0.068358823
0.52726,0.068383947
0.52727,0.068409072
0.52728,0.068434197
0.52729,0.068459323
0.5273,0.068484448
0.52731,0.068509573
0.52732,0.068534698
0.52733,0.068559823
0.52734,0.068584949
0.52735,0.068610074
0.52736,0.068635199
0.52737,0.068660325
0.52738,0.06868545
0.52739,0.068710576
0.5274,0.068735701
0.52741,0.068760827
0.52742,0.068785952
0.52743,0.068811078
0.52744,0.068836204
0.52745,0.06886133
0.52746,0.068886455
0.52747,0.068911581
0.52748,0.068936707
0.52749,0.068961833
0.5275,0.068986959
0.52751,0.069012085
0.52752,0.069037211
0.52753,0.069062337
0.52754,0.069087463
0.52755,0.06911259
0.52756,0.069137716
0.52757,0.069162842
0.52758,0.069187968
0.52759,0.069213095
0.5276,0.069238221
0.52761,0.069263348
0.52762,0.069288474
0.52763,0.069313601
0.52764,0.069338727
0.52765,0.069363854
0.52766,0.069388981
0.52767,0.069414107
0.52768,0.069439234
0.52769,0.069464361
0.5277,0.069489488
0.52771,0.069514615
0.52772,0.069539742
0.52773,0.069564869
0.52774,0.069589996
0.52775,0.069615123
0.52776,0.06964025
0.52777,0.069665377
0.52778,0.069690504
0.52779,0.069715631
0.5278,0.069740759
0.52781,0.069765886
0.52782,0.069791013
0.52783,0.069816141
0.52784,0.069841268
0.52785,0.069866396
0.52786,0.069891523
0.52787,0.069916651
0.52788,0.069941779
0.52789,0.069966906
0.5279,0.069992034
0.52791,0.070017162
0.52792,0.07004229
0.52793,0.070067418
0.52794,0.070092545
0.52795,0.070117673
0.52796,0.070142801
0.52797,0.070167929
0.52798,0.070193058
0.52799,0.070218186
0.528,0.070243314
0.52801,0.070268442
0.52802,0.07029357
0.52803,0.070318699
0.52804,0.070343827
0.52805,0.070368955
0.52806,0.070394084
0.52807,0.070419212
0.52808,0.070444341
0.52809,0.070469469
0.5281,0.070494598
0.52811,0.070519727
0.52812,0.070544855
0.52813,0.070569984
0.52814,0.070595113
0.52815,0.070620242
0.52816,0.070645371
0.52817,0.0706705
0.52818,0.070695629
0.52819,0.070720758
0.5282,0.070745887
0.52821,0.070771016
0.52822,0.070796145
0.52823,0.070821274
0.52824,0.070846403
0.52825,0.070871533
0.52826,0.070896662
0.52827,0.070921791
0.52828,0.070946921
0.52829,0.07097205
0.5283,0.07099718
0.52831,0.071022309
0.52832,0.071047439
0.52833,0.071072569
0.52834,0.071097698
0.52835,0.071122828
0.52836,0.071147958
0.52837,0.071173088
0.52838,0.071198218
0.52839,0.071223347
0.5284,0.071248477
0.52841,0.071273607
0.52842,0.071298738
0.52843,0.071323868
0.52844,0.071348998
0.52845,0.071374128
0.52846,0.071399258
0.52847,0.071424388
0.52848,0.071449519
0.52849,0.071474649
0.5285,0.07149978
0.52851,0.07152491
0.52852,0.071550041
0.52853,0.071575171
0.52854,0.071600302
0.52855,0.071625432
0.52856,0.071650563
0.52857,0.071675694
0.52858,0.071700824
0.52859,0.071725955
0.5286,0.071751086
0.52861,0.071776217
0.52862,0.071801348
0.52863,0.071826479
0.52864,0.07185161
0.52865,0.071876741
0.52866,0.071901872
0.52867,0.071927004
0.52868,0.071952135
0.52869,0.071977266
0.5287,0.072002397
0.52871,0.072027529
0.52872,0.07205266
0.52873,0.072077792
0.52874,0.072102923
0.52875,0.072128055
0.52876,0.072153186
0.52877,0.072178318
0.52878,0.07220345
0.52879,0.072228581
0.5288,0.072253713
0.52881,0.072278845
0.52882,0.072303977
0.52883,0.072329109
0.52884,0.072354241
0.52885,0.072379373
0.52886,0.072404505
0.52887,0.072429637
0.52888,0.072454769
0.52889,0.072479901
0.5289,0.072505033
0.52891,0.072530166
0.52892,0.072555298
0.52893,0.07258043
0.52894,0.072605563
0.52895,0.072630695
0.52896,0.072655828
0.52897,0.07268096
0.52898,0.072706093
0.52899,0.072731225
0.529,0.072756358
0.52901,0.072781491
0.52902,0.072806624
0.52903,0.072831757
0.52904,0.072856889
0.52905,0.072882022
0.52906,0.072907155
0.52907,0.072932288
0.52908,0.072957421
0.52909,0.072982554
0.5291,0.073007688
0.52911,0.073032821
0.52912,0.073057954
0.52913,0.073083087
0.52914,0.073108221
0.52915,0.073133354
0.52916,0.073158488
0.52917,0.073183621
0.52918,0.073208755
0.52919,0.073233888
0.5292,0.073259022
0.52921,0.073284155
0.52922,0.073309289
0.52923,0.073334423
0.52924,0.073359557
0.52925,0.07338469
0.52926,0.073409824
0.52927,0.073434958
0.52928,0.073460092
0.52929,0.073485226
0.5293,0.07351036
0.52931,0.073535494
0.52932,0.073560629
0.52933,0.073585763
0.52934,0.073610897
0.52935,0.073636031
0.52936,0.073661166
0.52937,0.0736863
0.52938,0.073711435
0.52939,0.073736569
0.5294,0.073761704
0.52941,0.073786838
0.52942,0.073811973
0.52943,0.073837108
0.52944,0.073862242
0.52945,0.073887377
0.52946,0.073912512
0.52947,0.073937647
0.52948,0.073962782
0.52949,0.073987917
0.5295,0.074013052
0.52951,0.074038187
0.52952,0.074063322
0.52953,0.074088457
0.52954,0.074113592
0.52955,0.074138727
0.52956,0.074163863
0.52957,0.074188998
0.52958,0.074214133
0.52959,0.074239269
0.5296,0.074264404
0.52961,0.07428954
0.52962,0.074314675
0.52963,0.074339811
0.52964,0.074364947
0.52965,0.074390082
0.52966,0.074415218
0.52967,0.074440354
0.52968,0.07446549
0.52969,0.074490626
0.5297,0.074515762
0.52971,0.074540898
0.52972,0.074566034
0.52973,0.07459117
0.52974,0.074616306
0.52975,0.074641442
0.52976,0.074666578
0.52977,0.074691715
0.52978,0.074716851
0.52979,0.074741987
0.5298,0.074767124
0.52981,0.07479226
0.52982,0.074817397
0.52983,0.074842533
0.52984,0.07486767
0.52985,0.074892807
0.52986,0.074917943
0.52987,0.07494308
0.52988,0.074968217
0.52989,0.074993354
0.5299,0.075018491
0.52991,0.075043628
0.52992,0.075068764
0.52993,0.075093902
0.52994,0.075119039
0.52995,0.075144176
0.52996,0.075169313
0.52997,0.07519445
0.52998,0.075219587
0.52999,0.075244725
0.53,0.075269862
0.53001,0.075295
0.53002,0.075320137
0.53003,0.075345274
0.53004,0.075370412
0.53005,0.07539555
0.53006,0.075420687
0.53007,0.075445825
0.53008,0.075470963
0.53009,0.075496101
0.5301,0.075521238
0.53011,0.075546376
0.53012,0.075571514
0.53013,0.075596652
0.53014,0.07562179
0.53015,0.075646928
0.53016,0.075672066
0.53017,0.075697205
0.53018,0.075722343
0.53019,0.075747481
0.5302,0.075772619
0.53021,0.075797758
0.53022,0.075822896
0.53023,0.075848035
0.53024,0.075873173
0.53025,0.075898312
0.53026,0.07592345
0.53027,0.075948589
0.53028,0.075973728
0.53029,0.075998866
0.5303,0.076024005
0.53031,0.076049144
0.53032,0.076074283
0.53033,0.076099422
0.53034,0.076124561
0.53035,0.0761497
0.53036,0.076174839
0.53037,0.076199978
0.53038,0.076225117
0.53039,0.076250257
0.5304,0.076275396
0.53041,0.076300535
0.53042,0.076325675
0.53043,0.076350814
0.53044,0.076375954
0.53045,0.076401093
0.53046,0.076426233
0.53047,0.076451372
0.53048,0.076476512
0.53049,0.076501652
0.5305,0.076526791
0.53051,0.076551931
0.53052,0.076577071
0.53053,0.076602211
0.53054,0.076627351
0.53055,0.076652491
0.53056,0.076677631
0.53057,0.076702771
0.53058,0.076727911
0.53059,0.076753051
0.5306,0.076778192
0.53061,0.076803332
0.53062,0.076828472
0.53063,0.076853613
0.53064,0.076878753
0.53065,0.076903894
0.53066,0.076929034
0.53067,0.076954175
0.53068,0.076979315
0.53069,0.077004456
0.5307,0.077029597
0.53071,0.077054738
0.53072,0.077079879
0.53073,0.077105019
0.53074,0.07713016
0.53075,0.077155301
0.53076,0.077180442
0.53077,0.077205583
0.53078,0.077230725
0.53079,0.077255866
0.5308,0.077281007
0.53081,0.077306148
0.53082,0.07733129
0.53083,0.077356431
0.53084,0.077381572
0.53085,0.077406714
0.53086,0.077431855
0.53087,0.077456997
0.53088,0.077482138
0.53089,0.07750728
0.5309,0.077532422
0.53091,0.077557564
0.53092,0.077582705
0.53093,0.077607847
0.53094,0.077632989
0.53095,0.077658131
0.53096,0.077683273
0.53097,0.077708415
0.53098,0.077733557
0.53099,0.077758699
0.531,0.077783842
0.53101,0.077808984
0.53102,0.077834126
